Blades_name,Propellers_brand,Propellers_diameter,Propellers_pitch,Adimensional_chord_c/R,Adimensional_radius_r/R,Beta_angle_relative_to_motion,Radius,Chord
apc29ff 9.0x5.0,apc29ff,9.0,5.0,0.16,0.15,31.68,0.6749999999999999,0.72
apc29ff 9.0x5.0,apc29ff,9.0,5.0,0.146,0.2,34.45,0.9,0.6569999999999999
apc29ff 9.0x5.0,apc29ff,9.0,5.0,0.144,0.25,35.93,1.125,0.6479999999999999
apc29ff 9.0x5.0,apc29ff,9.0,5.0,0.143,0.3,33.33,1.3499999999999999,0.6435
apc29ff 9.0x5.0,apc29ff,9.0,5.0,0.143,0.35,29.42,1.575,0.6435
apc29ff 9.0x5.0,apc29ff,9.0,5.0,0.146,0.4,26.25,1.8,0.6569999999999999
apc29ff 9.0x5.0,apc29ff,9.0,5.0,0.151,0.45,23.67,2.025,0.6795
apc29ff 9.0x5.0,apc29ff,9.0,5.0,0.155,0.5,21.65,2.25,0.6975
apc29ff 9.0x5.0,apc29ff,9.0,5.0,0.158,0.55,20.02,2.475,0.711
apc29ff 9.0x5.0,apc29ff,9.0,5.0,0.16,0.6,18.49,2.6999999999999997,0.72
apc29ff 9.0x5.0,apc29ff,9.0,5.0,0.159,0.65,17.06,2.9250000000000003,0.7155
apc29ff 9.0x5.0,apc29ff,9.0,5.0,0.155,0.7,15.95,3.15,0.6975
apc29ff 9.0x5.0,apc29ff,9.0,5.0,0.146,0.75,14.87,3.375,0.6569999999999999
apc29ff 9.0x5.0,apc29ff,9.0,5.0,0.133,0.8,13.82,3.6,0.5985
apc29ff 9.0x5.0,apc29ff,9.0,5.0,0.114,0.85,12.77,3.8249999999999997,0.513
apc29ff 9.0x5.0,apc29ff,9.0,5.0,0.089,0.9,11.47,4.05,0.40049999999999997
apc29ff 9.0x5.0,apc29ff,9.0,5.0,0.056,0.95,10.15,4.2749999999999995,0.252
apc29ff 9.0x5.0,apc29ff,9.0,5.0,0.022,1.0,8.82,4.5,0.09899999999999999
apce 10.0x5.0,apce,10.0,5.0,0.13,0.15,32.76,0.75,0.65
apce 10.0x5.0,apce,10.0,5.0,0.149,0.2,37.19,1.0,0.745
apce 10.0x5.0,apce,10.0,5.0,0.173,0.25,33.54,1.25,0.865
apce 10.0x5.0,apce,10.0,5.0,0.189,0.3,29.25,1.5,0.9450000000000001
apce 10.0x5.0,apce,10.0,5.0,0.197,0.35,25.64,1.75,0.9850000000000001
apce 10.0x5.0,apce,10.0,5.0,0.201,0.4,22.54,2.0,1.0050000000000001
apce 10.0x5.0,apce,10.0,5.0,0.2,0.45,20.27,2.25,1.0
apce 10.0x5.0,apce,10.0,5.0,0.194,0.5,18.46,2.5,0.97
apce 10.0x5.0,apce,10.0,5.0,0.186,0.55,17.05,2.75,0.9299999999999999
apce 10.0x5.0,apce,10.0,5.0,0.174,0.6,15.97,3.0,0.8699999999999999
apce 10.0x5.0,apce,10.0,5.0,0.16,0.65,14.87,3.25,0.8
apce 10.0x5.0,apce,10.0,5.0,0.145,0.7,14.09,3.5,0.725
apce 10.0x5.0,apce,10.0,5.0,0.128,0.75,13.39,3.75,0.64
apce 10.0x5.0,apce,10.0,5.0,0.112,0.8,12.84,4.0,0.56
apce 10.0x5.0,apce,10.0,5.0,0.096,0.85,12.25,4.25,0.48
apce 10.0x5.0,apce,10.0,5.0,0.081,0.9,11.37,4.5,0.405
apce 10.0x5.0,apce,10.0,5.0,0.061,0.95,10.19,4.75,0.305
apce 10.0x5.0,apce,10.0,5.0,0.041,1.0,8.99,5.0,0.20500000000000002
apce 10.0x7.0,apce,10.0,7.0,0.138,0.15,37.86,0.75,0.6900000000000001
apce 10.0x7.0,apce,10.0,7.0,0.154,0.2,45.82,1.0,0.77
apce 10.0x7.0,apce,10.0,7.0,0.175,0.25,44.19,1.25,0.875
apce 10.0x7.0,apce,10.0,7.0,0.19,0.3,38.35,1.5,0.95
apce 10.0x7.0,apce,10.0,7.0,0.198,0.35,33.64,1.75,0.99
apce 10.0x7.0,apce,10.0,7.0,0.202,0.4,29.9,2.0,1.01
apce 10.0x7.0,apce,10.0,7.0,0.2,0.45,27.02,2.25,1.0
apce 10.0x7.0,apce,10.0,7.0,0.195,0.5,24.67,2.5,0.9750000000000001
apce 10.0x7.0,apce,10.0,7.0,0.186,0.55,22.62,2.75,0.9299999999999999
apce 10.0x7.0,apce,10.0,7.0,0.174,0.6,20.88,3.0,0.8699999999999999
apce 10.0x7.0,apce,10.0,7.0,0.161,0.65,19.36,3.25,0.805
apce 10.0x7.0,apce,10.0,7.0,0.145,0.7,17.98,3.5,0.725
apce 10.0x7.0,apce,10.0,7.0,0.129,0.75,16.74,3.75,0.645
apce 10.0x7.0,apce,10.0,7.0,0.112,0.8,15.79,4.0,0.56
apce 10.0x7.0,apce,10.0,7.0,0.096,0.85,14.64,4.25,0.48
apce 10.0x7.0,apce,10.0,7.0,0.081,0.9,13.86,4.5,0.405
apce 10.0x7.0,apce,10.0,7.0,0.061,0.95,12.72,4.75,0.305
apce 10.0x7.0,apce,10.0,7.0,0.04,1.0,11.53,5.0,0.2
apce 11.0x10.0,apce,11.0,10.0,0.128,0.15,48.87,0.825,0.704
apce 11.0x10.0,apce,11.0,10.0,0.145,0.2,55.01,1.1,0.7975
apce 11.0x10.0,apce,11.0,10.0,0.163,0.25,51.58,1.375,0.8965000000000001
apce 11.0x10.0,apce,11.0,10.0,0.178,0.3,45.77,1.65,0.979
apce 11.0x10.0,apce,11.0,10.0,0.187,0.35,40.79,1.9249999999999998,1.0285
apce 11.0x10.0,apce,11.0,10.0,0.191,0.4,36.73,2.2,1.0505
apce 11.0x10.0,apce,11.0,10.0,0.191,0.45,33.37,2.475,1.0505
apce 11.0x10.0,apce,11.0,10.0,0.186,0.5,30.57,2.75,1.023
apce 11.0x10.0,apce,11.0,10.0,0.179,0.55,28.18,3.0250000000000004,0.9844999999999999
apce 11.0x10.0,apce,11.0,10.0,0.168,0.6,26.13,3.3,0.924
apce 11.0x10.0,apce,11.0,10.0,0.155,0.65,24.37,3.575,0.8525
apce 11.0x10.0,apce,11.0,10.0,0.141,0.7,22.83,3.8499999999999996,0.7755
apce 11.0x10.0,apce,11.0,10.0,0.125,0.75,21.5,4.125,0.6875
apce 11.0x10.0,apce,11.0,10.0,0.11,0.8,20.22,4.4,0.605
apce 11.0x10.0,apce,11.0,10.0,0.096,0.85,19.22,4.675,0.528
apce 11.0x10.0,apce,11.0,10.0,0.082,0.9,18.26,4.95,0.451
apce 11.0x10.0,apce,11.0,10.0,0.065,0.95,17.57,5.225,0.35750000000000004
apce 11.0x10.0,apce,11.0,10.0,0.047,1.0,16.89,5.5,0.2585
apce 11.0x5.5,apce,11.0,5.5,0.124,0.15,41.11,0.825,0.6819999999999999
apce 11.0x5.5,apce,11.0,5.5,0.146,0.2,41.01,1.1,0.8029999999999999
apce 11.0x5.5,apce,11.0,5.5,0.167,0.25,34.01,1.375,0.9185000000000001
apce 11.0x5.5,apce,11.0,5.5,0.18,0.3,28.76,1.65,0.99
apce 11.0x5.5,apce,11.0,5.5,0.188,0.35,24.78,1.9249999999999998,1.034
apce 11.0x5.5,apce,11.0,5.5,0.19,0.4,21.7,2.2,1.045
apce 11.0x5.5,apce,11.0,5.5,0.189,0.45,19.4,2.475,1.0395
apce 11.0x5.5,apce,11.0,5.5,0.184,0.5,17.65,2.75,1.012
apce 11.0x5.5,apce,11.0,5.5,0.175,0.55,16.19,3.0250000000000004,0.9624999999999999
apce 11.0x5.5,apce,11.0,5.5,0.164,0.6,15.03,3.3,0.902
apce 11.0x5.5,apce,11.0,5.5,0.151,0.65,14.1,3.575,0.8305
apce 11.0x5.5,apce,11.0,5.5,0.136,0.7,13.26,3.8499999999999996,0.748
apce 11.0x5.5,apce,11.0,5.5,0.121,0.75,12.61,4.125,0.6655
apce 11.0x5.5,apce,11.0,5.5,0.105,0.8,12.0,4.4,0.5775
apce 11.0x5.5,apce,11.0,5.5,0.09,0.85,11.34,4.675,0.495
apce 11.0x5.5,apce,11.0,5.5,0.077,0.9,10.55,4.95,0.4235
apce 11.0x5.5,apce,11.0,5.5,0.053,0.95,9.33,5.225,0.2915
apce 11.0x5.5,apce,11.0,5.5,0.029,1.0,8.07,5.5,0.1595
apce 11.0x7.0,apce,11.0,7.0,0.131,0.15,41.81,0.825,0.7205
apce 11.0x7.0,apce,11.0,7.0,0.145,0.2,45.76,1.1,0.7975
apce 11.0x7.0,apce,11.0,7.0,0.161,0.25,41.73,1.375,0.8855000000000001
apce 11.0x7.0,apce,11.0,7.0,0.176,0.3,36.13,1.65,0.968
apce 11.0x7.0,apce,11.0,7.0,0.185,0.35,31.59,1.9249999999999998,1.0175
apce 11.0x7.0,apce,11.0,7.0,0.189,0.4,28.07,2.2,1.0395
apce 11.0x7.0,apce,11.0,7.0,0.189,0.45,25.32,2.475,1.0395
apce 11.0x7.0,apce,11.0,7.0,0.185,0.5,23.02,2.75,1.0175
apce 11.0x7.0,apce,11.0,7.0,0.177,0.55,21.04,3.0250000000000004,0.9734999999999999
apce 11.0x7.0,apce,11.0,7.0,0.167,0.6,19.62,3.3,0.9185000000000001
apce 11.0x7.0,apce,11.0,7.0,0.154,0.65,18.47,3.575,0.847
apce 11.0x7.0,apce,11.0,7.0,0.14,0.7,17.38,3.8499999999999996,0.77
apce 11.0x7.0,apce,11.0,7.0,0.125,0.75,16.28,4.125,0.6875
apce 11.0x7.0,apce,11.0,7.0,0.11,0.8,15.33,4.4,0.605
apce 11.0x7.0,apce,11.0,7.0,0.095,0.85,14.58,4.675,0.5225
apce 11.0x7.0,apce,11.0,7.0,0.081,0.9,13.77,4.95,0.4455
apce 11.0x7.0,apce,11.0,7.0,0.062,0.95,13.05,5.225,0.34099999999999997
apce 11.0x7.0,apce,11.0,7.0,0.043,1.0,12.34,5.5,0.2365
apce 11.0x8.5,apce,11.0,8.5,0.127,0.15,46.08,0.825,0.6985
apce 11.0x8.5,apce,11.0,8.5,0.147,0.2,51.71,1.1,0.8085
apce 11.0x8.5,apce,11.0,8.5,0.164,0.25,46.18,1.375,0.902
apce 11.0x8.5,apce,11.0,8.5,0.179,0.3,40.31,1.65,0.9844999999999999
apce 11.0x8.5,apce,11.0,8.5,0.188,0.35,35.62,1.9249999999999998,1.034
apce 11.0x8.5,apce,11.0,8.5,0.191,0.4,31.77,2.2,1.0505
apce 11.0x8.5,apce,11.0,8.5,0.19,0.45,28.7,2.475,1.045
apce 11.0x8.5,apce,11.0,8.5,0.186,0.5,26.19,2.75,1.023
apce 11.0x8.5,apce,11.0,8.5,0.177,0.55,24.1,3.0250000000000004,0.9734999999999999
apce 11.0x8.5,apce,11.0,8.5,0.166,0.6,22.37,3.3,0.913
apce 11.0x8.5,apce,11.0,8.5,0.153,0.65,20.85,3.575,0.8415
apce 11.0x8.5,apce,11.0,8.5,0.138,0.7,19.52,3.8499999999999996,0.7590000000000001
apce 11.0x8.5,apce,11.0,8.5,0.123,0.75,18.35,4.125,0.6765
apce 11.0x8.5,apce,11.0,8.5,0.108,0.8,17.33,4.4,0.594
apce 11.0x8.5,apce,11.0,8.5,0.093,0.85,16.38,4.675,0.5115
apce 11.0x8.5,apce,11.0,8.5,0.079,0.9,15.32,4.95,0.4345
apce 11.0x8.5,apce,11.0,8.5,0.06,0.95,14.19,5.225,0.32999999999999996
apce 11.0x8.5,apce,11.0,8.5,0.041,1.0,13.06,5.5,0.2255
apce 11.0x8.0,apce,11.0,8.0,0.127,0.15,44.62,0.825,0.6985
apce 11.0x8.0,apce,11.0,8.0,0.146,0.2,50.28,1.1,0.8029999999999999
apce 11.0x8.0,apce,11.0,8.0,0.164,0.25,44.89,1.375,0.902
apce 11.0x8.0,apce,11.0,8.0,0.178,0.3,38.98,1.65,0.979
apce 11.0x8.0,apce,11.0,8.0,0.187,0.35,34.3,1.9249999999999998,1.0285
apce 11.0x8.0,apce,11.0,8.0,0.19,0.4,30.54,2.2,1.045
apce 11.0x8.0,apce,11.0,8.0,0.19,0.45,27.47,2.475,1.045
apce 11.0x8.0,apce,11.0,8.0,0.185,0.5,25.01,2.75,1.0175
apce 11.0x8.0,apce,11.0,8.0,0.176,0.55,23.02,3.0250000000000004,0.968
apce 11.0x8.0,apce,11.0,8.0,0.165,0.6,21.3,3.3,0.9075000000000001
apce 11.0x8.0,apce,11.0,8.0,0.152,0.65,19.82,3.575,0.836
apce 11.0x8.0,apce,11.0,8.0,0.138,0.7,18.53,3.8499999999999996,0.7590000000000001
apce 11.0x8.0,apce,11.0,8.0,0.123,0.75,17.3,4.125,0.6765
apce 11.0x8.0,apce,11.0,8.0,0.107,0.8,16.23,4.4,0.5885
apce 11.0x8.0,apce,11.0,8.0,0.092,0.85,15.17,4.675,0.506
apce 11.0x8.0,apce,11.0,8.0,0.078,0.9,14.37,4.95,0.429
apce 11.0x8.0,apce,11.0,8.0,0.059,0.95,13.49,5.225,0.3245
apce 11.0x8.0,apce,11.0,8.0,0.039,1.0,12.6,5.5,0.2145
apce 14.0x12.0,apce,14.0,12.0,0.109,0.15,53.88,1.05,0.763
apce 14.0x12.0,apce,14.0,12.0,0.127,0.2,54.6,1.4000000000000001,0.889
apce 14.0x12.0,apce,14.0,12.0,0.142,0.25,49.63,1.75,0.9939999999999999
apce 14.0x12.0,apce,14.0,12.0,0.153,0.3,43.66,2.1,1.071
apce 14.0x12.0,apce,14.0,12.0,0.16,0.35,38.79,2.4499999999999997,1.12
apce 14.0x12.0,apce,14.0,12.0,0.162,0.4,34.7,2.8000000000000003,1.1340000000000001
apce 14.0x12.0,apce,14.0,12.0,0.161,0.45,31.36,3.15,1.127
apce 14.0x12.0,apce,14.0,12.0,0.156,0.5,28.62,3.5,1.092
apce 14.0x12.0,apce,14.0,12.0,0.149,0.55,26.21,3.8500000000000005,1.043
apce 14.0x12.0,apce,14.0,12.0,0.139,0.6,24.26,4.2,0.9730000000000001
apce 14.0x12.0,apce,14.0,12.0,0.128,0.65,22.64,4.55,0.896
apce 14.0x12.0,apce,14.0,12.0,0.116,0.7,21.07,4.8999999999999995,0.812
apce 14.0x12.0,apce,14.0,12.0,0.103,0.75,19.55,5.25,0.721
apce 14.0x12.0,apce,14.0,12.0,0.09,0.8,18.27,5.6000000000000005,0.63
apce 14.0x12.0,apce,14.0,12.0,0.077,0.85,17.21,5.95,0.539
apce 14.0x12.0,apce,14.0,12.0,0.066,0.9,16.54,6.3,0.462
apce 14.0x12.0,apce,14.0,12.0,0.051,0.95,14.29,6.6499999999999995,0.357
apce 14.0x12.0,apce,14.0,12.0,0.036,1.0,11.88,7.0,0.252
apce 17.0x12.0,apce,17.0,12.0,0.11,0.15,31.63,1.275,0.935
apce 17.0x12.0,apce,17.0,12.0,0.123,0.2,40.01,1.7000000000000002,1.0455
apce 17.0x12.0,apce,17.0,12.0,0.138,0.25,42.77,2.125,1.173
apce 17.0x12.0,apce,17.0,12.0,0.149,0.3,39.88,2.55,1.2665
apce 17.0x12.0,apce,17.0,12.0,0.156,0.35,35.26,2.9749999999999996,1.326
apce 17.0x12.0,apce,17.0,12.0,0.159,0.4,31.25,3.4000000000000004,1.3515
apce 17.0x12.0,apce,17.0,12.0,0.158,0.45,27.97,3.825,1.343
apce 17.0x12.0,apce,17.0,12.0,0.154,0.5,25.32,4.25,1.309
apce 17.0x12.0,apce,17.0,12.0,0.148,0.55,23.11,4.675000000000001,1.258
apce 17.0x12.0,apce,17.0,12.0,0.139,0.6,21.21,5.1,1.1815000000000002
apce 17.0x12.0,apce,17.0,12.0,0.129,0.65,19.58,5.525,1.0965
apce 17.0x12.0,apce,17.0,12.0,0.117,0.7,18.33,5.949999999999999,0.9945
apce 17.0x12.0,apce,17.0,12.0,0.104,0.75,17.35,6.375,0.884
apce 17.0x12.0,apce,17.0,12.0,0.092,0.8,16.57,6.800000000000001,0.782
apce 17.0x12.0,apce,17.0,12.0,0.08,0.85,15.86,7.225,0.68
apce 17.0x12.0,apce,17.0,12.0,0.068,0.9,15.36,7.65,0.5780000000000001
apce 17.0x12.0,apce,17.0,12.0,0.053,0.95,14.81,8.075,0.4505
apce 17.0x12.0,apce,17.0,12.0,0.038,1.0,14.25,8.5,0.323
apce 19.0x12.0,apce,19.0,12.0,0.112,0.15,34.11,1.425,1.064
apce 19.0x12.0,apce,19.0,12.0,0.126,0.2,42.88,1.9000000000000001,1.197
apce 19.0x12.0,apce,19.0,12.0,0.141,0.25,40.83,2.375,1.3395
apce 19.0x12.0,apce,19.0,12.0,0.152,0.3,35.05,2.85,1.444
apce 19.0x12.0,apce,19.0,12.0,0.158,0.35,30.43,3.3249999999999997,1.5010000000000001
apce 19.0x12.0,apce,19.0,12.0,0.16,0.4,26.83,3.8000000000000003,1.52
apce 19.0x12.0,apce,19.0,12.0,0.159,0.45,23.97,4.275,1.5105
apce 19.0x12.0,apce,19.0,12.0,0.154,0.5,21.64,4.75,1.463
apce 19.0x12.0,apce,19.0,12.0,0.147,0.55,19.73,5.2250000000000005,1.3964999999999999
apce 19.0x12.0,apce,19.0,12.0,0.138,0.6,17.93,5.7,1.3110000000000002
apce 19.0x12.0,apce,19.0,12.0,0.127,0.65,16.26,6.175,1.2065000000000001
apce 19.0x12.0,apce,19.0,12.0,0.114,0.7,14.95,6.6499999999999995,1.083
apce 19.0x12.0,apce,19.0,12.0,0.102,0.75,13.81,7.125,0.969
apce 19.0x12.0,apce,19.0,12.0,0.089,0.8,12.98,7.6000000000000005,0.8454999999999999
apce 19.0x12.0,apce,19.0,12.0,0.077,0.85,12.19,8.075,0.7315
apce 19.0x12.0,apce,19.0,12.0,0.065,0.9,11.81,8.55,0.6175
apce 19.0x12.0,apce,19.0,12.0,0.049,0.95,11.25,9.025,0.4655
apce 19.0x12.0,apce,19.0,12.0,0.032,1.0,10.66,9.5,0.304
apce 9.0x4.5,apce,9.0,4.5,0.157,0.15,34.8,0.6749999999999999,0.7065
apce 9.0x4.5,apce,9.0,4.5,0.163,0.2,36.5,0.9,0.7335
apce 9.0x4.5,apce,9.0,4.5,0.187,0.25,34.26,1.125,0.8415
apce 9.0x4.5,apce,9.0,4.5,0.206,0.3,29.64,1.3499999999999999,0.9269999999999999
apce 9.0x4.5,apce,9.0,4.5,0.217,0.35,25.62,1.575,0.9765
apce 9.0x4.5,apce,9.0,4.5,0.222,0.4,22.53,1.8,0.999
apce 9.0x4.5,apce,9.0,4.5,0.222,0.45,20.25,2.025,0.999
apce 9.0x4.5,apce,9.0,4.5,0.217,0.5,18.37,2.25,0.9765
apce 9.0x4.5,apce,9.0,4.5,0.209,0.55,16.83,2.475,0.9405
apce 9.0x4.5,apce,9.0,4.5,0.197,0.6,15.51,2.6999999999999997,0.8865000000000001
apce 9.0x4.5,apce,9.0,4.5,0.183,0.65,14.38,2.9250000000000003,0.8235
apce 9.0x4.5,apce,9.0,4.5,0.167,0.7,13.45,3.15,0.7515000000000001
apce 9.0x4.5,apce,9.0,4.5,0.15,0.75,12.56,3.375,0.6749999999999999
apce 9.0x4.5,apce,9.0,4.5,0.133,0.8,12.09,3.6,0.5985
apce 9.0x4.5,apce,9.0,4.5,0.116,0.85,11.25,3.8249999999999997,0.522
apce 9.0x4.5,apce,9.0,4.5,0.099,0.9,10.46,4.05,0.4455
apce 9.0x4.5,apce,9.0,4.5,0.074,0.95,9.68,4.2749999999999995,0.33299999999999996
apce 9.0x4.5,apce,9.0,4.5,0.049,1.0,8.9,4.5,0.2205
apce 9.0x6.0,apce,9.0,6.0,0.141,0.15,31.67,0.6749999999999999,0.6345
apce 9.0x6.0,apce,9.0,6.0,0.147,0.2,37.59,0.9,0.6615
apce 9.0x6.0,apce,9.0,6.0,0.183,0.25,38.78,1.125,0.8235
apce 9.0x6.0,apce,9.0,6.0,0.207,0.3,35.9,1.3499999999999999,0.9315
apce 9.0x6.0,apce,9.0,6.0,0.218,0.35,32.07,1.575,0.981
apce 9.0x6.0,apce,9.0,6.0,0.223,0.4,28.5,1.8,1.0035
apce 9.0x6.0,apce,9.0,6.0,0.222,0.45,25.81,2.025,0.999
apce 9.0x6.0,apce,9.0,6.0,0.217,0.5,23.58,2.25,0.9765
apce 9.0x6.0,apce,9.0,6.0,0.209,0.55,21.66,2.475,0.9405
apce 9.0x6.0,apce,9.0,6.0,0.197,0.6,19.99,2.6999999999999997,0.8865000000000001
apce 9.0x6.0,apce,9.0,6.0,0.183,0.65,18.58,2.9250000000000003,0.8235
apce 9.0x6.0,apce,9.0,6.0,0.167,0.7,17.29,3.15,0.7515000000000001
apce 9.0x6.0,apce,9.0,6.0,0.15,0.75,16.37,3.375,0.6749999999999999
apce 9.0x6.0,apce,9.0,6.0,0.132,0.8,15.46,3.6,0.5940000000000001
apce 9.0x6.0,apce,9.0,6.0,0.114,0.85,14.3,3.8249999999999997,0.513
apce 9.0x6.0,apce,9.0,6.0,0.098,0.9,13.4,4.05,0.441
apce 9.0x6.0,apce,9.0,6.0,0.075,0.95,12.02,4.2749999999999995,0.33749999999999997
apce 9.0x6.0,apce,9.0,6.0,0.051,1.0,10.61,4.5,0.22949999999999998
apcsf 10.0x4.7,apcsf,10.0,4.7,0.109,0.15,21.11,0.75,0.545
apcsf 10.0x4.7,apcsf,10.0,4.7,0.132,0.2,23.9,1.0,0.66
apcsf 10.0x4.7,apcsf,10.0,4.7,0.156,0.25,24.65,1.25,0.78
apcsf 10.0x4.7,apcsf,10.0,4.7,0.176,0.3,24.11,1.5,0.8799999999999999
apcsf 10.0x4.7,apcsf,10.0,4.7,0.193,0.35,22.78,1.75,0.9650000000000001
apcsf 10.0x4.7,apcsf,10.0,4.7,0.206,0.4,21.01,2.0,1.03
apcsf 10.0x4.7,apcsf,10.0,4.7,0.216,0.45,19.0,2.25,1.08
apcsf 10.0x4.7,apcsf,10.0,4.7,0.223,0.5,17.06,2.5,1.115
apcsf 10.0x4.7,apcsf,10.0,4.7,0.226,0.55,15.33,2.75,1.1300000000000001
apcsf 10.0x4.7,apcsf,10.0,4.7,0.225,0.6,13.82,3.0,1.125
apcsf 10.0x4.7,apcsf,10.0,4.7,0.219,0.65,12.51,3.25,1.095
apcsf 10.0x4.7,apcsf,10.0,4.7,0.21,0.7,11.36,3.5,1.05
apcsf 10.0x4.7,apcsf,10.0,4.7,0.197,0.75,10.27,3.75,0.9850000000000001
apcsf 10.0x4.7,apcsf,10.0,4.7,0.179,0.8,9.32,4.0,0.895
apcsf 10.0x4.7,apcsf,10.0,4.7,0.157,0.85,8.36,4.25,0.785
apcsf 10.0x4.7,apcsf,10.0,4.7,0.13,0.9,7.27,4.5,0.65
apcsf 10.0x4.7,apcsf,10.0,4.7,0.087,0.95,6.15,4.75,0.43499999999999994
apcsf 10.0x4.7,apcsf,10.0,4.7,0.042,1.0,5.04,5.0,0.21000000000000002
apcsf 10.0x7.0,apcsf,10.0,7.0,0.109,0.15,34.86,0.75,0.545
apcsf 10.0x7.0,apcsf,10.0,7.0,0.132,0.2,37.6,1.0,0.66
apcsf 10.0x7.0,apcsf,10.0,7.0,0.155,0.25,36.15,1.25,0.775
apcsf 10.0x7.0,apcsf,10.0,7.0,0.175,0.3,33.87,1.5,0.875
apcsf 10.0x7.0,apcsf,10.0,7.0,0.192,0.35,31.25,1.75,0.96
apcsf 10.0x7.0,apcsf,10.0,7.0,0.206,0.4,28.48,2.0,1.03
apcsf 10.0x7.0,apcsf,10.0,7.0,0.216,0.45,25.6,2.25,1.08
apcsf 10.0x7.0,apcsf,10.0,7.0,0.222,0.5,22.79,2.5,1.11
apcsf 10.0x7.0,apcsf,10.0,7.0,0.225,0.55,20.49,2.75,1.125
apcsf 10.0x7.0,apcsf,10.0,7.0,0.224,0.6,18.7,3.0,1.12
apcsf 10.0x7.0,apcsf,10.0,7.0,0.219,0.65,17.14,3.25,1.095
apcsf 10.0x7.0,apcsf,10.0,7.0,0.21,0.7,15.64,3.5,1.05
apcsf 10.0x7.0,apcsf,10.0,7.0,0.197,0.75,14.38,3.75,0.9850000000000001
apcsf 10.0x7.0,apcsf,10.0,7.0,0.18,0.8,13.11,4.0,0.8999999999999999
apcsf 10.0x7.0,apcsf,10.0,7.0,0.159,0.85,11.83,4.25,0.795
apcsf 10.0x7.0,apcsf,10.0,7.0,0.133,0.9,10.65,4.5,0.665
apcsf 10.0x7.0,apcsf,10.0,7.0,0.092,0.95,9.53,4.75,0.45999999999999996
apcsf 10.0x7.0,apcsf,10.0,7.0,0.049,1.0,8.43,5.0,0.245
apcsf 11.0x3.8,apcsf,11.0,3.8,0.112,0.15,33.43,0.825,0.616
apcsf 11.0x3.8,apcsf,11.0,3.8,0.135,0.2,31.77,1.1,0.7425
apcsf 11.0x3.8,apcsf,11.0,3.8,0.157,0.25,26.41,1.375,0.8635
apcsf 11.0x3.8,apcsf,11.0,3.8,0.177,0.3,21.94,1.65,0.9734999999999999
apcsf 11.0x3.8,apcsf,11.0,3.8,0.194,0.35,18.66,1.9249999999999998,1.067
apcsf 11.0x3.8,apcsf,11.0,3.8,0.208,0.4,16.16,2.2,1.144
apcsf 11.0x3.8,apcsf,11.0,3.8,0.218,0.45,14.19,2.475,1.199
apcsf 11.0x3.8,apcsf,11.0,3.8,0.225,0.5,12.62,2.75,1.2375
apcsf 11.0x3.8,apcsf,11.0,3.8,0.228,0.55,11.31,3.0250000000000004,1.254
apcsf 11.0x3.8,apcsf,11.0,3.8,0.227,0.6,10.19,3.3,1.2485
apcsf 11.0x3.8,apcsf,11.0,3.8,0.222,0.65,9.23,3.575,1.221
apcsf 11.0x3.8,apcsf,11.0,3.8,0.214,0.7,8.3,3.8499999999999996,1.177
apcsf 11.0x3.8,apcsf,11.0,3.8,0.202,0.75,7.43,4.125,1.111
apcsf 11.0x3.8,apcsf,11.0,3.8,0.185,0.8,6.65,4.4,1.0175
apcsf 11.0x3.8,apcsf,11.0,3.8,0.165,0.85,6.11,4.675,0.9075000000000001
apcsf 11.0x3.8,apcsf,11.0,3.8,0.14,0.9,5.65,4.95,0.77
apcsf 11.0x3.8,apcsf,11.0,3.8,0.1,0.95,5.47,5.225,0.55
apcsf 11.0x3.8,apcsf,11.0,3.8,0.06,1.0,5.31,5.5,0.32999999999999996
apcsf 11.0x4.7,apcsf,11.0,4.7,0.112,0.15,19.64,0.825,0.616
apcsf 11.0x4.7,apcsf,11.0,4.7,0.137,0.2,21.81,1.1,0.7535000000000001
apcsf 11.0x4.7,apcsf,11.0,4.7,0.16,0.25,22.45,1.375,0.88
apcsf 11.0x4.7,apcsf,11.0,4.7,0.181,0.3,21.88,1.65,0.9954999999999999
apcsf 11.0x4.7,apcsf,11.0,4.7,0.198,0.35,20.73,1.9249999999999998,1.089
apcsf 11.0x4.7,apcsf,11.0,4.7,0.211,0.4,19.14,2.2,1.1604999999999999
apcsf 11.0x4.7,apcsf,11.0,4.7,0.221,0.45,17.3,2.475,1.2155
apcsf 11.0x4.7,apcsf,11.0,4.7,0.227,0.5,15.58,2.75,1.2485
apcsf 11.0x4.7,apcsf,11.0,4.7,0.23,0.55,14.06,3.0250000000000004,1.2650000000000001
apcsf 11.0x4.7,apcsf,11.0,4.7,0.228,0.6,12.71,3.3,1.254
apcsf 11.0x4.7,apcsf,11.0,4.7,0.222,0.65,11.53,3.575,1.221
apcsf 11.0x4.7,apcsf,11.0,4.7,0.213,0.7,10.47,3.8499999999999996,1.1715
apcsf 11.0x4.7,apcsf,11.0,4.7,0.199,0.75,9.53,4.125,1.0945
apcsf 11.0x4.7,apcsf,11.0,4.7,0.181,0.8,8.63,4.4,0.9954999999999999
apcsf 11.0x4.7,apcsf,11.0,4.7,0.158,0.85,7.71,4.675,0.869
apcsf 11.0x4.7,apcsf,11.0,4.7,0.132,0.9,6.61,4.95,0.726
