Blades_name,Propellers_brand,Propellers_diameter,Propellers_pitch,Adimensional_chord_c/R,Adimensional_radius_r/R,Beta_angle_relative_to_motion,Radius,Chord,Area_of_blade
pl 100.0x80.0,pl,3.937007874,3.149606299,0.1731,0.7,21.018,1.377952756,0.340748031,135.75402254866333
pl 100.0x80.0,pl,3.937007874,3.149606299,0.1558,0.75,20.108,1.476377953,0.306692913,135.75402254866333
pl 100.0x80.0,pl,3.937007874,3.149606299,0.1385,0.8,19.244,1.57480315,0.272637795,135.75402254866333
pl 100.0x80.0,pl,3.937007874,3.149606299,0.1187,0.85,18.511,1.673228346,0.233661417,135.75402254866333
pl 100.0x80.0,pl,3.937007874,3.149606299,0.0953,0.9,17.697,1.771653543,0.187598425,135.75402254866333
pl 100.0x80.0,pl,3.937007874,3.149606299,0.0666,0.95,17.026,1.87007874,0.131102362,135.75402254866333
pl 100.0x80.0,pl,3.937007874,3.149606299,0.0057,1.0,16.816,1.968503937,0.011220472,135.75402254866333
pl 57.0x20.0,pl,2.244094488,0.787401575,0.2142,0.15,35.968,0.168307087,0.24034252,135.75402254866333
pl 57.0x20.0,pl,2.244094488,0.787401575,0.2378,0.2,32.013,0.224409449,0.266822835,135.75402254866333
pl 57.0x20.0,pl,2.244094488,0.787401575,0.2625,0.25,28.846,0.280511811,0.294537402,135.75402254866333
pl 57.0x20.0,pl,2.244094488,0.787401575,0.2872,0.3,26.167,0.336614173,0.322251968,135.75402254866333
pl 57.0x20.0,pl,2.244094488,0.787401575,0.312,0.35,24.024,0.392716535,0.35007874,135.75402254866333
pl 57.0x20.0,pl,2.244094488,0.787401575,0.3359,0.4,22.007,0.448818898,0.376895669,135.75402254866333
pl 57.0x20.0,pl,2.244094488,0.787401575,0.3599,0.45,20.101,0.50492126,0.403824803,135.75402254866333
pl 57.0x20.0,pl,2.244094488,0.787401575,0.3779,0.5,18.55,0.561023622,0.424021654,135.75402254866333
pl 57.0x20.0,pl,2.244094488,0.787401575,0.3783,0.55,17.536,0.617125984,0.424470472,135.75402254866333
pl 57.0x20.0,pl,2.244094488,0.787401575,0.3703,0.6,16.827,0.673228346,0.415494094,135.75402254866333
pl 57.0x20.0,pl,2.244094488,0.787401575,0.3617,0.65,16.072,0.729330709,0.405844488,135.75402254866333
pl 57.0x20.0,pl,2.244094488,0.787401575,0.3543,0.7,15.231,0.785433071,0.397541339,135.75402254866333
pl 57.0x20.0,pl,2.244094488,0.787401575,0.3452,0.75,14.483,0.841535433,0.387330709,135.75402254866333
pl 57.0x20.0,pl,2.244094488,0.787401575,0.3353,0.8,13.75,0.897637795,0.376222441,135.75402254866333
pl 57.0x20.0,pl,2.244094488,0.787401575,0.3261,0.85,12.842,0.953740157,0.365899606,135.75402254866333
pl 57.0x20.0,pl,2.244094488,0.787401575,0.3149,0.9,12.067,1.00984252,0.353332677,135.75402254866333
pl 57.0x20.0,pl,2.244094488,0.787401575,0.2777,0.95,11.29,1.065944882,0.31159252,135.75402254866333
pl 57.0x20.0,pl,2.244094488,0.787401575,0.1285,1.0,5.704,1.122047244,0.144183071,135.75402254866333
vp 140.0x45.0,vp,5.511811024,1.771653543,0.0919,0.15,27.183,0.413385827,0.253267717,135.75402254866333
vp 140.0x45.0,vp,5.511811024,1.771653543,0.115,0.2,21.981,0.551181102,0.316929134,135.75402254866333
vp 140.0x45.0,vp,5.511811024,1.771653543,0.1359,0.25,18.436,0.688976378,0.374527559,135.75402254866333
vp 140.0x45.0,vp,5.511811024,1.771653543,0.1543,0.3,16.023,0.826771654,0.425236221,135.75402254866333
vp 140.0x45.0,vp,5.511811024,1.771653543,0.1696,0.35,14.417,0.964566929,0.467401575,135.75402254866333
vp 140.0x45.0,vp,5.511811024,1.771653543,0.1808,0.4,13.368,1.102362205,0.498267717,135.75402254866333
vp 140.0x45.0,vp,5.511811024,1.771653543,0.1887,0.45,12.637,1.24015748,0.52003937,135.75402254866333
vp 140.0x45.0,vp,5.511811024,1.771653543,0.1927,0.5,12.028,1.377952756,0.531062992,135.75402254866333
vp 140.0x45.0,vp,5.511811024,1.771653543,0.193,0.55,11.594,1.515748032,0.531889764,135.75402254866333
vp 140.0x45.0,vp,5.511811024,1.771653543,0.1903,0.6,11.152,1.653543307,0.524448819,135.75402254866333
vp 140.0x45.0,vp,5.511811024,1.771653543,0.1852,0.65,10.701,1.791338583,0.510393701,135.75402254866333
vp 140.0x45.0,vp,5.511811024,1.771653543,0.1776,0.7,10.182,1.929133858,0.489448819,135.75402254866333
vp 140.0x45.0,vp,5.511811024,1.771653543,0.1671,0.75,9.63,2.066929134,0.460511811,135.75402254866333
vp 140.0x45.0,vp,5.511811024,1.771653543,0.1533,0.8,9.095,2.20472441,0.422480315,135.75402254866333
vp 140.0x45.0,vp,5.511811024,1.771653543,0.1354,0.85,8.639,2.342519685,0.373149606,135.75402254866333
vp 140.0x45.0,vp,5.511811024,1.771653543,0.1126,0.9,8.162,2.480314961,0.310314961,135.75402254866333
vp 140.0x45.0,vp,5.511811024,1.771653543,0.0775,0.95,6.756,2.618110236,0.213582677,135.75402254866333
vp 140.0x45.0,vp,5.511811024,1.771653543,0.0091,1.0,0.0,2.755905512,0.02507874,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1061,0.3,32.091,0.75,0.26525,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1228,0.35,29.631,0.875,0.307,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1382,0.4,27.052,1.0,0.3455,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1489,0.45,24.286,1.125,0.37225,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1529,0.5,22.047,1.25,0.38225,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1513,0.55,20.101,1.375,0.37825,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1469,0.6,18.497,1.5,0.36725,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1404,0.65,17.14,1.625,0.351,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1328,0.7,16.012,1.75,0.332,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.123,0.75,15.0,1.875,0.3075,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1131,0.8,14.193,2.0,0.28275,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1019,0.85,13.435,2.125,0.25475,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.089,0.9,12.796,2.25,0.2225,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.0753,0.95,12.222,2.375,0.18825,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.0605,1.0,11.662,2.5,0.15125,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1061,0.3,32.091,0.75,0.26525,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1228,0.35,29.631,0.875,0.307,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1382,0.4,27.052,1.0,0.3455,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1489,0.45,24.286,1.125,0.37225,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1529,0.5,22.047,1.25,0.38225,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1513,0.55,20.101,1.375,0.37825,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1469,0.6,18.497,1.5,0.36725,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1404,0.65,17.14,1.625,0.351,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1328,0.7,16.012,1.75,0.332,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.123,0.75,15.0,1.875,0.3075,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1131,0.8,14.193,2.0,0.28275,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1019,0.85,13.435,2.125,0.25475,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.089,0.9,12.796,2.25,0.2225,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.0753,0.95,12.222,2.375,0.18825,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.0605,1.0,11.662,2.5,0.15125,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1061,0.3,32.091,1.35,0.47745,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1228,0.35,29.631,1.575,0.5526,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1382,0.4,27.052,1.8,0.6219,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1489,0.45,24.286,2.025,0.67005,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1529,0.5,22.047,2.25,0.68805,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1513,0.55,20.101,2.475,0.68085,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1469,0.6,18.497,2.7,0.66105,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1404,0.65,17.14,2.925,0.6318,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1328,0.7,16.012,3.15,0.5976,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.123,0.75,15.0,3.375,0.5535,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1131,0.8,14.193,3.6,0.50895,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1019,0.85,13.435,3.825,0.45855,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.089,0.9,12.796,4.05,0.4005,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.0753,0.95,12.222,4.275,0.33885,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.0605,1.0,11.662,4.5,0.27225,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1061,0.3,32.091,1.35,0.47745,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1228,0.35,29.631,1.575,0.5526,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1382,0.4,27.052,1.8,0.6219,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1489,0.45,24.286,2.025,0.67005,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1529,0.5,22.047,2.25,0.68805,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1513,0.55,20.101,2.475,0.68085,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1469,0.6,18.497,2.7,0.66105,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1404,0.65,17.14,2.925,0.6318,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1328,0.7,16.012,3.15,0.5976,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.123,0.75,15.0,3.375,0.5535,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1131,0.8,14.193,3.6,0.50895,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1019,0.85,13.435,3.825,0.45855,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.089,0.9,12.796,4.05,0.4005,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.0753,0.95,12.222,4.275,0.33885,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.0605,1.0,11.662,4.5,0.27225,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.1644,0.15,40.279,0.675,0.7398,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.1774,0.2,36.776,0.9,0.7983,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.1965,0.25,32.758,1.125,0.88425,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2208,0.3,28.719,1.35,0.9936,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2444,0.35,25.587,1.575,1.0998,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2635,0.4,23.506,1.8,1.18575,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2773,0.45,22.084,2.025,1.24785,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2855,0.5,20.98,2.25,1.28475,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2902,0.55,19.841,2.475,1.3059,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2926,0.6,18.549,2.7,1.3167,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2917,0.65,17.227,2.925,1.31265,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.288,0.7,16.006,3.15,1.296,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2823,0.75,14.796,3.375,1.27035,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2752,0.8,13.576,3.6,1.2384,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2668,0.85,12.258,3.825,1.2006,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2567,0.9,10.807,4.05,1.15515,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2182,0.95,8.551,4.275,0.9819,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.0964,1.0,2.932,4.5,0.4338,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1061,0.3,32.091,0.75,0.26525,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1228,0.35,29.631,0.875,0.307,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1382,0.4,27.052,1.0,0.3455,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1489,0.45,24.286,1.125,0.37225,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1529,0.5,22.047,1.25,0.38225,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1513,0.55,20.101,1.375,0.37825,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1469,0.6,18.497,1.5,0.36725,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1404,0.65,17.14,1.625,0.351,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1328,0.7,16.012,1.75,0.332,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.123,0.75,15.0,1.875,0.3075,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1131,0.8,14.193,2.0,0.28275,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.1019,0.85,13.435,2.125,0.25475,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.089,0.9,12.796,2.25,0.2225,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.0753,0.95,12.222,2.375,0.18825,135.75402254866333
nr640 5x3.16,nr640,5.0,3.156702054,0.0605,1.0,11.662,2.5,0.15125,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1061,0.3,32.091,0.75,0.26525,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1228,0.35,29.631,0.875,0.307,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1382,0.4,27.052,1.0,0.3455,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1489,0.45,24.286,1.125,0.37225,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1529,0.5,22.047,1.25,0.38225,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1513,0.55,20.101,1.375,0.37825,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1469,0.6,18.497,1.5,0.36725,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1404,0.65,17.14,1.625,0.351,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1328,0.7,16.012,1.75,0.332,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.123,0.75,15.0,1.875,0.3075,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1131,0.8,14.193,2.0,0.28275,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.1019,0.85,13.435,2.125,0.25475,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.089,0.9,12.796,2.25,0.2225,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.0753,0.95,12.222,2.375,0.18825,135.75402254866333
nr640 5x4.29,nr640,5.0,4.287923303,0.0605,1.0,11.662,2.5,0.15125,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1061,0.3,32.091,1.35,0.47745,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1228,0.35,29.631,1.575,0.5526,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1382,0.4,27.052,1.8,0.6219,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1489,0.45,24.286,2.025,0.67005,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1529,0.5,22.047,2.25,0.68805,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1513,0.55,20.101,2.475,0.68085,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1469,0.6,18.497,2.7,0.66105,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1404,0.65,17.14,2.925,0.6318,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1328,0.7,16.012,3.15,0.5976,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.123,0.75,15.0,3.375,0.5535,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1131,0.8,14.193,3.6,0.50895,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.1019,0.85,13.435,3.825,0.45855,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.089,0.9,12.796,4.05,0.4005,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.0753,0.95,12.222,4.275,0.33885,135.75402254866333
nr640 9x5.68,nr640,9.0,5.682063698,0.0605,1.0,11.662,4.5,0.27225,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1061,0.3,32.091,1.35,0.47745,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1228,0.35,29.631,1.575,0.5526,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1382,0.4,27.052,1.8,0.6219,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1489,0.45,24.286,2.025,0.67005,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1529,0.5,22.047,2.25,0.68805,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1513,0.55,20.101,2.475,0.68085,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1469,0.6,18.497,2.7,0.66105,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1404,0.65,17.14,2.925,0.6318,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1328,0.7,16.012,3.15,0.5976,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.123,0.75,15.0,3.375,0.5535,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1131,0.8,14.193,3.6,0.50895,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.1019,0.85,13.435,3.825,0.45855,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.089,0.9,12.796,4.05,0.4005,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.0753,0.95,12.222,4.275,0.33885,135.75402254866333
nr640 9x7.72,nr640,9.0,7.718261945,0.0605,1.0,11.662,4.5,0.27225,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.1644,0.15,40.279,0.675,0.7398,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.1774,0.2,36.776,0.9,0.7983,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.1965,0.25,32.758,1.125,0.88425,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2208,0.3,28.719,1.35,0.9936,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2444,0.35,25.587,1.575,1.0998,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2635,0.4,23.506,1.8,1.18575,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2773,0.45,22.084,2.025,1.24785,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2855,0.5,20.98,2.25,1.28475,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2902,0.55,19.841,2.475,1.3059,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2926,0.6,18.549,2.7,1.3167,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2917,0.65,17.227,2.925,1.31265,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.288,0.7,16.006,3.15,1.296,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2823,0.75,14.796,3.375,1.27035,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2752,0.8,13.576,3.6,1.2384,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2668,0.85,12.258,3.825,1.2006,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2567,0.9,10.807,4.05,1.15515,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.2182,0.95,8.551,4.275,0.9819,135.75402254866333
union 9x7.72,union,9.0,7.718261945,0.0964,1.0,2.932,4.5,0.4338,135.75402254866333
